Product ID,Variant ID,Product Title,Category,Price (₹),Material,Color Name,Color Code,Size,Gender,In Stock
033,033-Small-MR,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Maroon,#800000,Small,Unisex,15
033,033-Medium-MR,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Maroon,#800000,Medium,Unisex,18
033,033-Large-MR,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Maroon,#800000,Large,Unisex,18
033,033-XL-MR,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Maroon,#800000,XL,Unisex,4
033,033-Small-NB,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Natural Beige,#F5F5DC,Small,Unisex,6
033,033-Medium-NB,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Natural Beige,#F5F5DC,Medium,Unisex,20
033,033-Large-NB,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Natural Beige,#F5F5DC,Large,Unisex,15
033,033-XL-NB,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Natural Beige,#F5F5DC,XL,Unisex,18
033,033-Small-BK,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Black,#000000,Small,Unisex,20
033,033-Medium-BK,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Black,#000000,Medium,Unisex,6
033,033-Large-BK,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Black,#000000,Large,Unisex,15
033,033-XL-BK,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Black,#000000,XL,Unisex,5
033,033-Small-NB,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Navy Blue,#000080,Small,Unisex,6
033,033-Medium-NB,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Navy Blue,#000080,Medium,Unisex,6
033,033-Large-NB,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Navy Blue,#000080,Large,Unisex,15
033,033-XL-NB,‘Meera’ Vegan Leather Crossbody Bag with Adjustable Strap and Zipper Pocket,Hand Bag,989,Leather,Navy Blue,#000080,XL,Unisex,5
034,034-Small-MR,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Maroon,#800000,Small,Unisex,8
034,034-Medium-MR,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Maroon,#800000,Medium,Unisex,17
034,034-Large-MR,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Maroon,#800000,Large,Unisex,16
034,034-XL-MR,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Maroon,#800000,XL,Unisex,4
034,034-Small-NB,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Natural Beige,#F5F5DC,Small,Unisex,5
034,034-Medium-NB,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Natural Beige,#F5F5DC,Medium,Unisex,6
034,034-Large-NB,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Natural Beige,#F5F5DC,Large,Unisex,18
034,034-XL-NB,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Natural Beige,#F5F5DC,XL,Unisex,7
034,034-Small-BK,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Black,#000000,Small,Unisex,11
034,034-Medium-BK,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Black,#000000,Medium,Unisex,20
034,034-Large-BK,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Black,#000000,Large,Unisex,18
034,034-XL-BK,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Black,#000000,XL,Unisex,17
034,034-Small-NB,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Navy Blue,#000080,Small,Unisex,5
034,034-Medium-NB,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Navy Blue,#000080,Medium,Unisex,17
034,034-Large-NB,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Navy Blue,#000080,Large,Unisex,12
034,034-XL-NB,‘Ethnic Roots’ Embroidered Clutch with Mirror Work and Snap Closure,Hand Bag,1475,Cotton,Navy Blue,#000080,XL,Unisex,8
035,035-Small-MR,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Maroon,#800000,Small,Unisex,13
035,035-Medium-MR,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Maroon,#800000,Medium,Unisex,20
035,035-Large-MR,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Maroon,#800000,Large,Unisex,14
035,035-XL-MR,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Maroon,#800000,XL,Unisex,19
035,035-Small-NB,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Natural Beige,#F5F5DC,Small,Unisex,7
035,035-Medium-NB,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Natural Beige,#F5F5DC,Medium,Unisex,20
035,035-Large-NB,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Natural Beige,#F5F5DC,Large,Unisex,18
035,035-XL-NB,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Natural Beige,#F5F5DC,XL,Unisex,18
035,035-Small-BK,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Black,#000000,Small,Unisex,7
035,035-Medium-BK,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Black,#000000,Medium,Unisex,14
035,035-Large-BK,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Black,#000000,Large,Unisex,12
035,035-XL-BK,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Black,#000000,XL,Unisex,9
035,035-Small-NB,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Navy Blue,#000080,Small,Unisex,13
035,035-Medium-NB,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Navy Blue,#000080,Medium,Unisex,7
035,035-Large-NB,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Navy Blue,#000080,Large,Unisex,7
035,035-XL-NB,‘Tribal Trail’ Beaded Potli Bag with Drawstring and Tassel Detail,Hand Bag,1164,Cotton,Navy Blue,#000080,XL,Unisex,7
036,036-Small-MR,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Maroon,#800000,Small,Unisex,13
036,036-Medium-MR,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Maroon,#800000,Medium,Unisex,7
036,036-Large-MR,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Maroon,#800000,Large,Unisex,14
036,036-XL-MR,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Maroon,#800000,XL,Unisex,9
036,036-Small-NB,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Natural Beige,#F5F5DC,Small,Unisex,15
036,036-Medium-NB,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Natural Beige,#F5F5DC,Medium,Unisex,14
036,036-Large-NB,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Natural Beige,#F5F5DC,Large,Unisex,15
036,036-XL-NB,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Natural Beige,#F5F5DC,XL,Unisex,3
036,036-Small-BK,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Black,#000000,Small,Unisex,9
036,036-Medium-BK,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Black,#000000,Medium,Unisex,4
036,036-Large-BK,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Black,#000000,Large,Unisex,11
036,036-XL-BK,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Black,#000000,XL,Unisex,10
036,036-Small-NB,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Navy Blue,#000080,Small,Unisex,8
036,036-Medium-NB,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Navy Blue,#000080,Medium,Unisex,5
036,036-Large-NB,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Navy Blue,#000080,Large,Unisex,12
036,036-XL-NB,‘Desi Grace’ Handwoven Cotton Laptop Sleeve with Magnetic Flap,Hand Bag,2421,Cotton,Navy Blue,#000080,XL,Unisex,5
037,037-Small-MR,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Maroon,#800000,Small,Unisex,6
037,037-Medium-MR,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Maroon,#800000,Medium,Unisex,3
037,037-Large-MR,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Maroon,#800000,Large,Unisex,14
037,037-XL-MR,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Maroon,#800000,XL,Unisex,20
037,037-Small-NB,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Natural Beige,#F5F5DC,Small,Unisex,4
037,037-Medium-NB,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Natural Beige,#F5F5DC,Medium,Unisex,20
037,037-Large-NB,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Natural Beige,#F5F5DC,Large,Unisex,9
037,037-XL-NB,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Natural Beige,#F5F5DC,XL,Unisex,8
037,037-Small-BK,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Black,#000000,Small,Unisex,19
037,037-Medium-BK,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Black,#000000,Medium,Unisex,19
037,037-Large-BK,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Black,#000000,Large,Unisex,3
037,037-XL-BK,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Black,#000000,XL,Unisex,6
037,037-Small-NB,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Navy Blue,#000080,Small,Unisex,19
037,037-Medium-NB,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Navy Blue,#000080,Medium,Unisex,19
037,037-Large-NB,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Navy Blue,#000080,Large,Unisex,18
037,037-XL-NB,‘Rustic Weave’ Khadi Handbag with Loop Buttons and Inside Pouch,Hand Bag,1508,Cotton,Navy Blue,#000080,XL,Unisex,18
038,038-Small-MR,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Maroon,#800000,Small,Unisex,16
038,038-Medium-MR,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Maroon,#800000,Medium,Unisex,9
038,038-Large-MR,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Maroon,#800000,Large,Unisex,15
038,038-XL-MR,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Maroon,#800000,XL,Unisex,13
038,038-Small-NB,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Natural Beige,#F5F5DC,Small,Unisex,7
038,038-Medium-NB,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Natural Beige,#F5F5DC,Medium,Unisex,8
038,038-Large-NB,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Natural Beige,#F5F5DC,Large,Unisex,7
038,038-XL-NB,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Natural Beige,#F5F5DC,XL,Unisex,17
038,038-Small-BK,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Black,#000000,Small,Unisex,10
038,038-Medium-BK,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Black,#000000,Medium,Unisex,10
038,038-Large-BK,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Black,#000000,Large,Unisex,14
038,038-XL-BK,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Black,#000000,XL,Unisex,15
038,038-Small-NB,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Navy Blue,#000080,Small,Unisex,6
038,038-Medium-NB,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Navy Blue,#000080,Medium,Unisex,14
038,038-Large-NB,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Navy Blue,#000080,Large,Unisex,17
038,038-XL-NB,‘Festive Mirror’ Silk Sling Bag with Patchwork and Sequins,Hand Bag,1771,Cotton,Navy Blue,#000080,XL,Unisex,18
039,039-Small-MR,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Maroon,#800000,Small,Unisex,3
039,039-Medium-MR,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Maroon,#800000,Medium,Unisex,8
039,039-Large-MR,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Maroon,#800000,Large,Unisex,13
039,039-XL-MR,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Maroon,#800000,XL,Unisex,10
039,039-Small-NB,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Natural Beige,#F5F5DC,Small,Unisex,11
039,039-Medium-NB,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Natural Beige,#F5F5DC,Medium,Unisex,18
039,039-Large-NB,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Natural Beige,#F5F5DC,Large,Unisex,13
039,039-XL-NB,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Natural Beige,#F5F5DC,XL,Unisex,17
039,039-Small-BK,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Black,#000000,Small,Unisex,13
039,039-Medium-BK,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Black,#000000,Medium,Unisex,11
039,039-Large-BK,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Black,#000000,Large,Unisex,3
039,039-XL-BK,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Black,#000000,XL,Unisex,17
039,039-Small-NB,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Navy Blue,#000080,Small,Unisex,4
039,039-Medium-NB,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Navy Blue,#000080,Medium,Unisex,12
039,039-Large-NB,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Navy Blue,#000080,Large,Unisex,14
039,039-XL-NB,‘Classic Indigo’ Denim Shoulder Bag with Multiple Compartments,Hand Bag,1908,Denim,Navy Blue,#000080,XL,Unisex,15
040,040-Small-MR,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Maroon,#800000,Small,Unisex,15
040,040-Medium-MR,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Maroon,#800000,Medium,Unisex,4
040,040-Large-MR,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Maroon,#800000,Large,Unisex,6
040,040-XL-MR,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Maroon,#800000,XL,Unisex,5
040,040-Small-NB,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Natural Beige,#F5F5DC,Small,Unisex,13
040,040-Medium-NB,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Natural Beige,#F5F5DC,Medium,Unisex,7
040,040-Large-NB,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Natural Beige,#F5F5DC,Large,Unisex,5
040,040-XL-NB,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Natural Beige,#F5F5DC,XL,Unisex,4
040,040-Small-BK,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Black,#000000,Small,Unisex,14
040,040-Medium-BK,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Black,#000000,Medium,Unisex,19
040,040-Large-BK,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Black,#000000,Large,Unisex,4
040,040-XL-BK,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Black,#000000,XL,Unisex,3
040,040-Small-NB,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Navy Blue,#000080,Small,Unisex,12
040,040-Medium-NB,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Navy Blue,#000080,Medium,Unisex,7
040,040-Large-NB,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Navy Blue,#000080,Large,Unisex,19
040,040-XL-NB,‘Moonlit Bloom’ Kalamkari Handbag with Natural Dyed Cotton Base,Hand Bag,1433,Cotton,Navy Blue,#000080,XL,Unisex,6
